Company,ADANI PORTS & SEZ,APOLLO HOSPITALS,ASIAN PAINTS,AXIS BANK,BAJAJ AUTO,BAJAJ FINANCE,BAJAJ FINSERV,BHARAT ELECTRONICS,BPCL,CIPLA,COAL INDIA,DR. REDDYS LAB,EICHER MOTORS,GRASIM,HCL TECHNOLOGIES,HDFC BANK,HDFC LIFE INSURANCE,HERO MOTOCORP,HINDALCO,HINDUSTAN UNILEVER,ICICI BANK,INDUSIND BANK,INFOSYS,ITC,JSW STEEL,KOTAK MAHINDRA BANK,L&T,M&M,MARUTI SUZUKI,NESTLE,NTPC,ONGC,POWER GRID,RELIANCE IND.,SBI,SBI LIFE INSURANCE,SHRIRAM FINANCE,SUN PHARMA,TATA MOTORS,TATA STEEL,TCS,TECH MAHINDRA,TITAN,TRENT,ULTRATECH CEMENT,WIPRO
ONGC,0.9162057202862907,0.7836084276409094,-0.2835960600934581,0.5775915712222891,0.8175283302769282,-0.4058035469624814,0.13720711586957252,0.8396543021843381,0.9191964627770346,0.8688181824689076,0.9524858019238611,0.8908763277739281,0.7389294436345577,0.8355783120836636,0.5792778598697446,0.1629019816654588,0.2427966782944727,0.8200075539538715,0.6582810208878165,0.3234962373771608,0.7984223961095066,-0.44422625114153214,0.6418400008487872,0.3940036052622554,0.6478687216898852,-0.04770907206810559,0.6616350737294503,0.7658478671660899,0.7914745766827275,0.1940972183238681,0.8715437515669535,1.0,0.9132157924557,0.8539782529854404,0.8720360089149486,0.7010434671088568,0.7599431564680688,0.8282231987982993,0.9376006676198715,0.6733794692798994,0.8496686563391875,0.6794839440891436,-0.04315302851190397,0.7508194882225987,0.7482430667736287,0.7485965860546884
POWER GRID,0.9402559294551224,0.780268824696731,-0.20446609947988797,0.7763990490415881,0.9105843718434498,-0.2503486186030824,0.27112773181048977,0.9504058927534719,0.9219400376559459,0.9022227053020103,0.962817392485414,0.8363610591177115,0.8872202707414921,0.9383911867817571,0.552564769676761,0.39374768807335786,0.2615196058106667,0.9310032513454641,0.8434325213483709,0.42611411469813687,0.9256286866923954,-0.5246213735249592,0.6305448098621358,0.44954346582223786,0.8395052555627321,0.02348437450697721,0.6494934089167704,0.9296421682316605,0.8373214078894263,0.1890144826389437,0.9478745156299504,0.9132157924557,1.0,0.7975042097960245,0.9319419069121657,0.7113950666074258,0.857005347001711,0.8573402236547895,0.8470898595145772,0.7924412174684764,0.7696926657413614,0.7692130217560141,-0.14965361330911953,0.8690299240303268,0.8605038944969509,0.7647716225165584
RELIANCE IND.,0.8971791141168824,0.6457201369320016,-0.39547781156648015,0.581108642940386,0.7001759625329668,-0.36818224057911925,-0.02554843617468424,0.7403852515605739,0.8082238277065524,0.752914292450283,0.8466597327738661,0.6972054919308601,0.5702069150684534,0.6667468051405016,0.43535123078590693,0.02287877043366557,-0.10039786237012283,0.7903086932946329,0.5374164924665997,0.05961116442783493,0.653541139026704,-0.12452858597746029,0.40312278504157784,0.06155222116045473,0.505285054550897,-0.047028459960821535,0.7599803703215826,0.5955180011133715,0.7109812865165456,0.3994889787116691,0.7146997977115199,0.8539782529854404,0.7975042097960245,1.0,0.8357104019301037,0.43456775141515064,0.5600442168326126,0.630880132626923,0.9127977317152668,0.7599398631343511,0.7089231734055936,0.432486241717669,0.11891145408490161,0.5176819746861819,0.6472396891160304,0.7359247738150057
SBI,0.9226302108843076,0.6426896870040263,-0.4199887184803154,0.7176367425404528,0.8094122399528507,-0.36025225436852176,0.06287535212678708,0.9048499525438792,0.8803719959737459,0.799626983740939,0.9186319321858895,0.7214428809617457,0.8286581561208166,0.8461079434700766,0.3937817416624319,0.232788027250171,0.040733614975267604,0.8456946879508149,0.7552296216585592,0.15418414467014724,0.8369673608968319,-0.45238958572168464,0.40923909761650795,0.1917638954340915,0.7227020545960472,-0.16584091335017262,0.6541359622280529,0.8408528831262123,0.8793996214345537,0.15009276078651432,0.8472261131548129,0.8720360089149486,0.9319419069121657,0.8357104019301037,1.0,0.5048373005979002,0.6856451726973631,0.7390803968802756,0.8707701837106443,0.885586394337097,0.6564952918227128,0.5773300959950974,-0.22206993472188447,0.7242174018038758,0.7126097519670437,0.6923664947710236
SBI LIFE INSURANCE,0.6186258224203031,0.8269751850771835,0.3238879251524816,0.5276978321500961,0.7954313697815536,0.05639735444732459,0.6980139365684626,0.6322457424028728,0.7262308213320819,0.7914920146299979,0.6824271355705855,0.8508692183602916,0.6454910056746602,0.7877113279998004,0.7991529915077196,0.5389221916950402,0.7838831126725069,0.6847742122113619,0.5996188654977849,0.7881006651013316,0.791435059394103,-0.47050974212013613,0.8973019539074844,0.8100806684161318,0.7226588271115839,0.36953446899731945,0.4689938231348749,0.7128266844171327,0.5054638492336739,0.2306160930438671,0.7951370234107699,0.7010434671088568,0.7113950666074258,0.43456775141515064,0.5048373005979002,1.0,0.8898517518302782,0.8559120633239196,0.5650943387162284,0.253580709461109,0.8508977814863894,0.8757512355059526,0.18353370330551072,0.8635572601845879,0.7841784190681861,0.706553009910556
SHRIRAM FINANCE,0.7617802295906673,0.891413762013459,0.10304026025810196,0.6898506129012424,0.930111878640458,0.040869420711762264,0.6277721945253656,0.8036831685380592,0.8120999438975105,0.8880947339579752,0.7997568803219213,0.8386446137689791,0.7747411391847527,0.8985833472263761,0.7828595826372311,0.5804104739461167,0.58781437931054,0.8409995644166779,0.8016200465647363,0.6651653804790407,0.9268041421529994,-0.5615188255713368,0.8367384134388326,0.6954645223848623,0.8764750160916914,0.2847014834060309,0.5425449998752851,0.8788130669010916,0.637999252718478,0.1600271305280547,0.9121036645052409,0.7599431564680688,0.857005347001711,0.5600442168326126,0.6856451726973631,0.8898517518302782,1.0,0.9265160525061421,0.6330777137317378,0.5114212742565217,0.792001706535505,0.9281326705952588,0.04636211614918575,0.9677542703159617,0.8685069246033552,0.7951706446064969
SUN PHARMA,0.8096431892332732,0.9353411715765915,-0.07876517680096458,0.528246579822897,0.9388738440282262,-0.19738420550726102,0.5318342482022451,0.7460398195816434,0.9065388311209639,0.920499407814665,0.8461647304795791,0.8830183332406718,0.6987253304042488,0.8468143587695577,0.833538656828967,0.3591948763009673,0.5108786389325337,0.8110208087394217,0.7160088198747157,0.48870774740587164,0.8920755424699609,-0.6079926898141363,0.8044610911948319,0.5670287943963996,0.7953048353991017,0.12782381427164974,0.5809951243623409,0.8070252202679928,0.7068921227177716,0.13654212244989308,0.9302829036617327,0.8282231987982993,0.8573402236547895,0.630880132626923,0.7390803968802756,0.8559120633239196,0.9265160525061421,1.0,0.7416139528030478,0.5356374542788233,0.8521231213495045,0.8538315324626827,0.09702994628484991,0.9301632006337851,0.7637740316940909,0.8320513545541962
TATA MOTORS,0.9117254761204417,0.6884506088989909,-0.38740177933545034,0.5039703825251847,0.7640997501254416,-0.4381553787774649,0.03154474544179641,0.7707494563467576,0.8910463269451101,0.8132970082669825,0.9073503908797785,0.7933652526434609,0.6587564444081264,0.7303526485898731,0.4693975388815694,0.0464340350809149,0.07161776727466633,0.7817577255552245,0.5732178286757623,0.12536310438452014,0.703196879676884,-0.2649300955232906,0.4672860385377269,0.20266496597984976,0.5483533707934131,-0.144044405595786,0.7351868387004261,0.6654206032258583,0.8071589143643215,0.28543951731695355,0.7935325843712668,0.9376006676198715,0.8470898595145772,0.9127977317152668,0.8707701837106443,0.5650943387162284,0.6330777137317378,0.7416139528030478,1.0,0.7522279804947952,0.7900707181786524,0.5089958237164077,0.06675461743545716,0.6198203280057728,0.641006134469892,0.6858344969966319
TATA STEEL,0.8024355177101534,0.43635837669216176,-0.47439324306996183,0.6512579688885458,0.7040386417663776,-0.1929901478513061,0.008861153173074308,0.8075255448181177,0.7182072030772082,0.6487255039817198,0.7784567258792197,0.4567847595430514,0.7552854859242072,0.6871113487081568,0.13914055166218878,0.18408132391630166,-0.17959555422917864,0.7639229532013427,0.7419652080230126,-0.033116984012964625,0.6715034011668575,-0.2236090723126985,0.12107902533766914,0.005538970925779107,0.6771738639283189,-0.1750305200351441,0.6470285741073842,0.748095200978096,0.8660845243663221,0.22294365233372254,0.6971475524295254,0.6733794692798994,0.7924412174684764,0.7599398631343511,0.885586394337097,0.253580709461109,0.5114212742565217,0.5356374542788233,0.7522279804947952,1.0,0.39900942980618764,0.3501024429013833,-0.17126709603090506,0.5446188508948809,0.5608734652526605,0.47788554626522106
TCS,0.7870881379615517,0.8517056062436399,0.06626609070414274,0.504017276966711,0.7862516021696074,-0.2614764475376794,0.40625067084412875,0.6628579052706812,0.8414152574778356,0.8394960945431909,0.8060100242155059,0.899316864952018,0.5920755384230523,0.7584884719251741,0.8176061431807959,0.2780272276858441,0.4742628835726755,0.7608381858550087,0.5552219676202222,0.5335306202954521,0.751665054793212,-0.3760533801294819,0.8579633466818775,0.568497779471545,0.6252910630089554,0.18728036627622896,0.617604850616027,0.6425872259640948,0.5409294517600075,0.28942233843424914,0.8181551299153423,0.8496686563391875,0.7696926657413614,0.7089231734055936,0.6564952918227128,0.8508977814863894,0.792001706535505,0.8521231213495045,0.7900707181786524,0.39900942980618764,1.0,0.7914453203037404,0.24934946283345594,0.7656325835558315,0.7716878980548786,0.8479869250354385
TECH MAHINDRA,0.6668070179012443,0.8387528983583268,0.22936701297649945,0.671587543913422,0.8084983492128563,0.005160690054578174,0.5941843711335171,0.7472798489813076,0.704624918507098,0.7864431131399537,0.7109946117248792,0.8156452182342367,0.7245585307782372,0.8625586512466813,0.8120404328801448,0.6382619887296935,0.6847239873479979,0.7701333864418703,0.7633106582193138,0.7515985085056079,0.8625707731788826,-0.6327697506935057,0.9156233187876734,0.781206103931047,0.831675543066245,0.35627109544551416,0.4421117679297,0.8180138407671173,0.4547241112676036,0.041306031685391195,0.8414448396044003,0.6794839440891436,0.7692130217560141,0.432486241717669,0.5773300959950974,0.8757512355059526,0.9281326705952588,0.8538315324626827,0.5089958237164077,0.3501024429013833,0.7914453203037404,1.0,-0.018235646958073903,0.9286469405504345,0.87351685238024,0.7974996699576301
TITAN,0.022746401522436153,0.23890029863686296,0.345401317002346,-0.19395902802076778,0.07806286613828596,0.23247525606971012,0.38584243383833366,-0.2512220378653933,0.05722665437348912,0.08763999789887535,-0.07124685257509532,0.039048518665910026,-0.29178859979016647,-0.1779447014615497,0.3722101784094044,-0.05660358043821502,0.1184799685221481,0.0027362126101355935,-0.1914348618783978,0.05709061121254922,-0.10822575451975104,0.4986294561714742,0.20314812750246933,0.10469957582593267,-0.051510172503239283,0.33053338032824153,0.39183217776620305,-0.2550895243220115,-0.1755920142546223,0.5094104246723913,0.02463963163571184,-0.04315302851190397,-0.14965361330911953,0.11891145408490161,-0.22206993472188447,0.18353370330551072,0.04636211614918575,0.09702994628484991,0.06675461743545716,-0.17126709603090506,0.24934946283345594,-0.018235646958073903,1.0,-0.07269584169579485,0.01069272099751227,0.1875998898830207
TRENT,0.7534047399424574,0.8512590916931805,0.06911063378006013,0.6900501287398271,0.9333635429168586,-0.022733980249356082,0.5905215030976676,0.82912890784104,0.8251100385080128,0.8779424688294645,0.8139066058562078,0.8192653775533384,0.8271390222977482,0.9122807504719102,0.739226522411117,0.577755471314648,0.5831631013817545,0.8394623650209705,0.8467608718232326,0.6427485625041659,0.9352903819304036,-0.6554017744883358,0.798397965811997,0.6817421242543155,0.9057527456568821,0.21238321658614395,0.49106712488987125,0.9161259117310782,0.6806069703202238,0.08164110794617578,0.9190367012780725,0.7508194882225987,0.8690299240303268,0.5176819746861819,0.7242174018038758,0.8635572601845879,0.9677542703159617,0.9301632006337851,0.6198203280057728,0.5446188508948809,0.7656325835558315,0.9286469405504345,-0.07269584169579485,1.0,0.8388118604582031,0.761055645783375
ULTRATECH CEMENT,0.8118461088774156,0.7693950671237941,0.1827155106121233,0.8373764491955522,0.8122245299876385,0.04667605989122794,0.45207947935718656,0.868713597873564,0.7293339780115199,0.802749162023696,0.7945645655446218,0.8081091645840125,0.7940531967345312,0.9079937313787638,0.6578514009712085,0.6692703888512306,0.4918590593343294,0.8762913525280557,0.8078201965491811,0.6908820510206125,0.8714560661304926,-0.4110377190804017,0.7880989479957407,0.668341206624706,0.8575162712500131,0.4019365624140744,0.6436059725137807,0.8629277385263825,0.5574993293976555,0.3105147587530923,0.8650119075255486,0.7482430667736287,0.8605038944969509,0.6472396891160304,0.7126097519670437,0.7841784190681861,0.8685069246033552,0.7637740316940909,0.641006134469892,0.5608734652526605,0.7716878980548786,0.87351685238024,0.01069272099751227,0.8388118604582031,1.0,0.8000094518204904
WIPRO,0.7917599523219429,0.8744807509060816,-0.05500403697268227,0.6149430959478464,0.7842248546215718,-0.22459987276868487,0.3783448402832629,0.6812598666801605,0.7884779233745728,0.8099627995667433,0.7580077119012133,0.8320439595250984,0.542712269874672,0.7574960045832011,0.8597917936839697,0.34162283052274167,0.3451007985768657,0.7858613684617716,0.5968505115924337,0.4181569604905691,0.7921074421105013,-0.4154620378048461,0.8031172073493771,0.3964362429980277,0.6818867234172695,0.25122479820137156,0.6215892761186245,0.6666225321358116,0.48433226139618146,0.2976178175633549,0.8053920083317316,0.7485965860546884,0.7647716225165584,0.7359247738150057,0.6923664947710236,0.706553009910556,0.7951706446064969,0.8320513545541962,0.6858344969966319,0.47788554626522106,0.8479869250354385,0.7974996699576301,0.1875998898830207,0.761055645783375,0.8000094518204904,1.0
